slice,variant,year,quarter,bucket,category,dollars
education,detail,2005,2,HS,Deferred and unpaid life insurance premiums,4402000000
education,detail,2005,2,HS,Depository institutions loans n.e.c.,-1529000000
education,detail,2005,2,HS,Deposits,935896000000
education,detail,2005,2,HS,Financial assets,6259415000000
education,detail,2005,2,HS,Home mortgages,1586482000000
education,detail,2005,2,HS,Liabilities,2170452000000
education,detail,2005,2,HS,Life insurance reserves,203706000000
education,detail,2005,2,HS,Loans (Assets),93407000000
education,detail,2005,2,HS,Loans (Liabilities),2166050000000
education,detail,2005,2,HS,Miscellaneous assets,153908000000
education,detail,2005,2,HS,Miscellaneous other equity,915911000000
education,detail,2005,2,HS,Money market fund shares,139808000000
education,detail,2005,2,HS,Mortgages,31028000000
education,detail,2005,2,HS,Net worth,8953138000000
education,detail,2005,2,HS,Nonfinancial assets,4864175000000
education,detail,2005,2,HS,Other loans and advances (Assets),62379000000
education,detail,2005,2,HS,Other loans and advances (Liabilities),29569000000
education,detail,2005,2,HS,Real estate,3942372000000
education,detail,2005,2,HS,U.S. government and municipal securities,133215000000
education,detail,2005,2,NoHS,Annuities,26942000000
education,detail,2005,2,NoHS,Assets,2865133000000
education,detail,2005,2,NoHS,Consumer credit,119387000000
education,detail,2005,2,NoHS,Consumer durables,258235000000
education,detail,2005,2,NoHS,Corporate and foreign bonds,7990000000
education,detail,2005,2,NoHS,Corporate equities and mutual fund shares,147733000000
education,detail,2005,2,NoHS,DB pension entitlements,349408000000
education,detail,2005,2,NoHS,DC pension entitlements,53070000000
education,detail,2005,2,NoHS,Debt securities,35436000000
education,detail,2005,2,NoHS,Deferred and unpaid life insurance premiums,606000000
education,detail,2005,2,NoHS,Depository institutions loans n.e.c.,-1031000000
education,detail,2005,2,NoHS,Deposits,335860000000
education,detail,2005,2,NoHS,Financial assets,1291244000000
education,detail,2005,2,NoHS,Home mortgages,330564000000
education,detail,2005,2,NoHS,Liabilities,456849000000
education,detail,2005,2,NoHS,Life insurance reserves,27831000000
education,detail,2005,2,NoHS,Loans (Assets),18780000000
education,detail,2005,2,NoHS,Loans (Liabilities),456243000000
education,detail,2005,2,NoHS,Miscellaneous assets,48634000000
education,detail,2005,2,NoHS,Miscellaneous other equity,220092000000
education,detail,2005,2,NoHS,Money market fund shares,27459000000
education,detail,2005,2,NoHS,Mortgages,9937000000
education,detail,2005,2,NoHS,Net worth,2408284000000
education,detail,2005,2,NoHS,Nonfinancial assets,1573889000000
education,detail,2005,2,NoHS,Other loans and advances (Assets),8843000000
education,detail,2005,2,NoHS,Other loans and advances (Liabilities),7324000000
education,detail,2005,2,NoHS,Real estate,1315654000000
education,detail,2005,2,NoHS,U.S. government and municipal securities,27446000000
education,detail,2005,2,SomeCollege,Annuities,279525000000
education,detail,2005,2,SomeCollege,Assets,12294547000000
education,detail,2005,2,SomeCollege,Consumer credit,587959000000
education,detail,2005,2,SomeCollege,Consumer durables,868563000000
education,detail,2005,2,SomeCollege,Corporate and foreign bonds,82505000000
education,detail,2005,2,SomeCollege,Corporate equities and mutual fund shares,1182341000000
education,detail,2005,2,SomeCollege,DB pension entitlements,2014265000000
education,detail,2005,2,SomeCollege,DC pension entitlements,589370000000
education,detail,2005,2,SomeCollege,Debt securities,319007000000
education,detail,2005,2,SomeCollege,Deferred and unpaid life insurance premiums,4580000000
education,detail,2005,2,SomeCollege,Depository institutions loans n.e.c.,-1573000000
education,detail,2005,2,SomeCollege,Deposits,852845000000
education,detail,2005,2,SomeCollege,Financial assets,7120092000000
education,detail,2005,2,SomeCollege,Home mortgages,1872250000000
education,detail,2005,2,SomeCollege,Liabilities,2521895000000
education,detail,2005,2,SomeCollege,Life insurance reserves,213833000000
education,detail,2005,2,SomeCollege,Loans (Assets),141420000000
education,detail,2005,2,SomeCollege,Loans (Liabilities),2517315000000
education,detail,2005,2,SomeCollege,Miscellaneous assets,146564000000
education,detail,2005,2,SomeCollege,Miscellaneous other equity,1216959000000
education,detail,2005,2,SomeCollege,Money market fund shares,163961000000
education,detail,2005,2,SomeCollege,Mortgages,24691000000
education,detail,2005,2,SomeCollege,Net worth,9772652000000
education,detail,2005,2,SomeCollege,Nonfinancial assets,5174456000000
education,detail,2005,2,SomeCollege,Other loans and advances (Assets),116730000000
education,detail,2005,2,SomeCollege,Other loans and advances (Liabilities),58680000000
education,detail,2005,2,SomeCollege,Real estate,4305893000000
education,detail,2005,2,SomeCollege,U.S. government and municipal securities,236502000000
education,detail,2005,3,College,Annuities,616152000000
education,detail,2005,3,College,Assets,42852525000000
education,detail,2005,3,College,Consumer credit,990344000000
education,detail,2005,3,College,Consumer durables,1979996000000
education,detail,2005,3,College,Corporate and foreign bonds,287518000000
education,detail,2005,3,College,Corporate equities and mutual fund shares,8270146000000
education,detail,2005,3,College,DB pension entitlements,4989083000000
education,detail,2005,3,College,DC pension entitlements,2380453000000
education,detail,2005,3,College,Debt securities,1507467000000
education,detail,2005,3,College,Deferred and unpaid life insurance premiums,14314000000
education,detail,2005,3,College,Depository institutions loans n.e.c.,-7371000000
education,detail,2005,3,College,Deposits,2741267000000
education,detail,2005,3,College,Financial assets,28203415000000
education,detail,2005,3,College,Home mortgages,4692994000000
education,detail,2005,3,College,Liabilities,6024117000000
education,detail,2005,3,College,Life insurance reserves,702013000000
education,detail,2005,3,College,Loans (Assets),678551000000
education,detail,2005,3,College,Loans (Liabilities),6009803000000
education,detail,2005,3,College,Miscellaneous assets,349389000000
education,detail,2005,3,College,Miscellaneous other equity,5149016000000
education,detail,2005,3,College,Money market fund shares,819877000000
education,detail,2005,3,College,Mortgages,57098000000
education,detail,2005,3,College,Net worth,36828407000000
education,detail,2005,3,College,Nonfinancial assets,14649109000000
education,detail,2005,3,College,Other loans and advances (Assets),621453000000
education,detail,2005,3,College,Other loans and advances (Liabilities),333836000000
education,detail,2005,3,College,Real estate,12669114000000
education,detail,2005,3,College,U.S. government and municipal securities,1219949000000
education,detail,2005,3,HS,Annuities,284038000000
education,detail,2005,3,HS,Assets,11507821000000
education,detail,2005,3,HS,Consumer credit,565278000000
education,detail,2005,3,HS,Consumer durables,936832000000
education,detail,2005,3,HS,Corporate and foreign bonds,38926000000
education,detail,2005,3,HS,Corporate equities and mutual fund shares,840103000000
education,detail,2005,3,HS,DB pension entitlements,2118016000000
education,detail,2005,3,HS,DC pension entitlements,489628000000
education,detail,2005,3,HS,Debt securities,167785000000
education,detail,2005,3,HS,Deferred and unpaid life insurance premiums,4340000000
education,detail,2005,3,HS,Depository institutions loans n.e.c.,-1551000000
education,detail,2005,3,HS,Deposits,948271000000
education,detail,2005,3,HS,Financial assets,6432982000000
education,detail,2005,3,HS,Home mortgages,1671290000000
education,detail,2005,3,HS,Liabilities,2269369000000
education,detail,2005,3,HS,Life insurance reserves,208670000000
education,detail,2005,3,HS,Loans (Assets),95166000000
education,detail,2005,3,HS,Loans (Liabilities),2265029000000
education,detail,2005,3,HS,Miscellaneous assets,163298000000
education,detail,2005,3,HS,Miscellaneous other equity,976482000000
education,detail,2005,3,HS,Money market fund shares,141524000000
education,detail,2005,3,HS,Mortgages,31696000000
education,detail,2005,3,HS,Net worth,9238453000000
education,detail,2005,3,HS,Nonfinancial assets,5074840000000
education,detail,2005,3,HS,Other loans and advances (Assets),63470000000
education,detail,2005,3,HS,Other loans and advances (Liabilities),30011000000
education,detail,2005,3,HS,Real estate,4138008000000
education,detail,2005,3,HS,U.S. government and municipal securities,128859000000
education,detail,2005,3,NoHS,Annuities,24520000000
education,detail,2005,3,NoHS,Assets,2879743000000
education,detail,2005,3,NoHS,Consumer credit,123069000000
education,detail,2005,3,NoHS,Consumer durables,258292000000
education,detail,2005,3,NoHS,Corporate and foreign bonds,6401000000
education,detail,2005,3,NoHS,Corporate equities and mutual fund shares,154715000000
education,detail,2005,3,NoHS,DB pension entitlements,331723000000
education,detail,2005,3,NoHS,DC pension entitlements,56086000000
education,detail,2005,3,NoHS,Debt securities,36097000000
education,detail,2005,3,NoHS,Deferred and unpaid life insurance premiums,582000000
education,detail,2005,3,NoHS,Depository institutions loans n.e.c.,-995000000
education,detail,2005,3,NoHS,Deposits,325849000000
education,detail,2005,3,NoHS,Financial assets,1282639000000
education,detail,2005,3,NoHS,Home mortgages,344789000000
education,detail,2005,3,NoHS,Liabilities,476790000000
education,detail,2005,3,NoHS,Life insurance reserves,27811000000
education,detail,2005,3,NoHS,Loans (Assets),19023000000
education,detail,2005,3,NoHS,Loans (Liabilities),476208000000
education,detail,2005,3,NoHS,Miscellaneous assets,50788000000
education,detail,2005,3,NoHS,Miscellaneous other equity,226579000000
education,detail,2005,3,NoHS,Money market fund shares,29447000000
education,detail,2005,3,NoHS,Mortgages,10180000000
education,detail,2005,3,NoHS,Net worth,2402953000000
education,detail,2005,3,NoHS,Nonfinancial assets,1597104000000
education,detail,2005,3,NoHS,Other loans and advances (Assets),8843000000
education,detail,2005,3,NoHS,Other loans and advances (Liabilities),9345000000
education,detail,2005,3,NoHS,Real estate,1338813000000
education,detail,2005,3,NoHS,U.S. government and municipal securities,29696000000
education,detail,2005,3,SomeCollege,Annuities,289748000000
education,detail,2005,3,SomeCollege,Assets,12642868000000
education,detail,2005,3,SomeCollege,Consumer credit,599695000000
education,detail,2005,3,SomeCollege,Consumer durables,882796000000
education,detail,2005,3,SomeCollege,Corporate and foreign bonds,57880000000
education,detail,2005,3,SomeCollege,Corporate equities and mutual fund shares,1239154000000
education,detail,2005,3,SomeCollege,DB pension entitlements,2075440000000
education,detail,2005,3,SomeCollege,DC pension entitlements,615084000000
education,detail,2005,3,SomeCollege,Debt securities,280618000000
education,detail,2005,3,SomeCollege,Deferred and unpaid life insurance premiums,4498000000
education,detail,2005,3,SomeCollege,Depository institutions loans n.e.c.,-1658000000
education,detail,2005,3,SomeCollege,Deposits,875675000000
education,detail,2005,3,SomeCollege,Financial assets,7293972000000
education,detail,2005,3,SomeCollege,Home mortgages,1932807000000
education,detail,2005,3,SomeCollege,Liabilities,2592100000000
education,detail,2005,3,SomeCollege,Life insurance reserves,214369000000
education,detail,2005,3,SomeCollege,Loans (Assets),139229000000
education,detail,2005,3,SomeCollege,Loans (Liabilities),2587602000000
education,detail,2005,3,SomeCollege,Miscellaneous assets,152622000000
education,detail,2005,3,SomeCollege,Miscellaneous other equity,1244618000000
education,detail,2005,3,SomeCollege,Money market fund shares,167415000000
education,detail,2005,3,SomeCollege,Mortgages,26440000000
education,detail,2005,3,SomeCollege,Net worth,10050767000000
education,detail,2005,3,SomeCollege,Nonfinancial assets,5348896000000
education,detail,2005,3,SomeCollege,Other loans and advances (Assets),112789000000
education,detail,2005,3,SomeCollege,Other loans and advances (Liabilities),56758000000
education,detail,2005,3,SomeCollege,Real estate,4466100000000
education,detail,2005,3,SomeCollege,U.S. government and municipal securities,222738000000
education,detail,2005,4,College,Annuities,629025000000
education,detail,2005,4,College,Assets,43801057000000
education,detail,2005,4,College,Consumer credit,1004486000000
